created_at,text
2017-11-28,Why the Golden Manor flags have been lowered https://t.co/7wbo5tWvVR #timmins https://t.co/LEGSbiUfKB
2017-11-28,Timmins councillor's case put off to next month https://t.co/gtyjKoS0Nv #timmins https://t.co/8bsbRyBGnq
2017-11-28,"Competition Bureau to review deal that made Barrie Examiner, dozens of other papers history https://t.co/F12P5DBE5Y #timmins https://t.co/sV81Y72Dcl"
2017-11-28,Former Kash co-manager pleads in $1.2-million breakfast program fraud case https://t.co/f8kzCABNkR #timmins https://t.co/NP7H9xkyBH
2017-11-28,Northern judge accused of misconduct https://t.co/PwzMUoKF8n #timmins https://t.co/zcmAruefCp
2017-11-28,Worker killed at Hemlo mine https://t.co/LOlc3qk0o6 #timmins https://t.co/E51bq8nXcP
2017-11-28,Students say stress hasn't ended with college strike https://t.co/dJvN28niWc #timmins https://t.co/aGVGX1xY9w
2017-11-28,Ontario and Quebec teams to participate in Gold Cup Basketball Tournament https://t.co/YlglWVGnlx #timmins https://t.co/EQtLcmvwp1
2017-11-28,"Good morning, Timmins! https://t.co/WtLLzIqnjo #timmins https://t.co/rIkfQu2kic"
2017-11-28,Freezing rain possible for Timmins and area https://t.co/ObSUefAJ14 #timmins https://t.co/KXnA9CDmG5
2017-11-27,Timmins councillor's case returns to court tomorrow https://t.co/HRpwtriSOQ #timmins https://t.co/oupYQkVtdm
2017-11-27,Sudbury junior miner acquires Timmins gold property https://t.co/OpbMqHgumC #timmins https://t.co/wurwEgQSXb
2017-11-27,Bolivian flag flies over Timmins (3 photos) https://t.co/HLDdVO9lFD #timmins https://t.co/2weO0vlXJF
2017-11-27,Tupper Supper returns this Thursday https://t.co/ObXcEKdZfQ #timmins https://t.co/AhSWYomzh7
2017-11-27,Latest Poll:  There's less than a year until the next election. Do you think the mayor is doing a good job? https://t.co/1q5dfH0vEB #timmins https://t.co/yPLzR6zMlh
2017-11-27,Latest Poll:  Is your Christmas tree up? https://t.co/qkzurYgUC7 #timmins https://t.co/NE1onsT4ai
2017-11-27,"Good morning, Timmins! https://t.co/akmWEnc8pF #timmins https://t.co/poTwOmKOVa"
2017-11-26,O'Gorman girls win provincial hoops crown https://t.co/83UF3HgWSb #timmins https://t.co/EtKGrjC6L3
2017-11-26,"After Moosonee rescue, OPP remind public ice conditions not safe for crossing https://t.co/geWDIxkRDx #timmins https://t.co/Jdy73ymTSx"
2017-11-26,$5 million Lotto 649 jackpot sold 'somewhere in Ontario' https://t.co/Y7imo6KkQI #timmins https://t.co/OltVh9Km9O
2017-11-26,"Good morning, Timmins! https://t.co/kaQEBQb1N8 #timmins https://t.co/bH9NZp7hds"
2017-11-26,"Enjoy a safe snowmobile season, say OPP https://t.co/pkDOwXvS6d #timmins https://t.co/qZoZx24Bib"
2017-11-25,Ontario marks International Day for the Elimination of Violence Against Women https://t.co/cchfA7dtWc #timmins https://t.co/qj2MlcPuJd
2017-11-25,"Good morning, Timmins! https://t.co/7U3P5mltnd #timmins https://t.co/I82uK62EFj"
2017-11-24,"First-time donor, long-time supporter https://t.co/JD1LAEUA13 #timmins https://t.co/0WqeaTBllY"
2017-11-24,Why the Bolivian flag will be raised at City Hall next week https://t.co/WOkiynBWwb #timmins https://t.co/CwCrqHKaKu
2017-11-24,Legislation announced to regulate Ontario gas prices https://t.co/NEeD4X38XK #timmins https://t.co/MWCPjdS66d
2017-11-24,Festive RIDE checks can happen at any time of day https://t.co/QRhqL0u6lQ #timmins https://t.co/XXsfaZYw3h
2017-11-24,Medal recipients show importance of building communities https://t.co/AaprtMmaNF #timmins https://t.co/Ii8NzdHQ8O
2017-11-24,"Buses cancelled, three schools closed https://t.co/X6faDwhgEm #timmins https://t.co/2PssA9IVKU"
2017-11-24,Patience is a must for this angler https://t.co/Md5JwbbegM #timmins https://t.co/PzoMSNqT3I
2017-11-24,"Good morning, Timmins! https://t.co/E5IPmhhELS #timmins https://t.co/r8AVs3meiO"
2017-11-24,No joke. This chicken crossed the road https://t.co/kjKNOaRNOa #timmins https://t.co/BEB9a5V4xt
2017-11-24,Can you help identify this man? https://t.co/Be0HO3mbLg #timmins https://t.co/yXzyJGSm0O
2017-11-23,Man charged after traffic stop https://t.co/3dwuz2k9cA #timmins https://t.co/KchSI66yeS
2017-11-23,"Police recover stolen property, man charged https://t.co/mpXqTSTKN5 #timmins https://t.co/MIO4fSvgNJ"
2017-11-23,Ontario child missing for hours after dog runs away with sleigh https://t.co/5S2JiRvy5s #timmins https://t.co/i39TTwIBoH
2017-11-23,Snow and freezing rain expected tonight https://t.co/z4WKoe7RSf #timmins https://t.co/DFGnuOovsO
2017-11-23,"From bazaars to holiday performances, there’s a lot happening this weekend https://t.co/BhhvjXtW7V #timmins https://t.co/9oRInfUPoe"
2017-11-23,How much are Northern Ontario mayors paid? https://t.co/iYcaXKzFsR #timmins https://t.co/g2vTvEtgzv
2017-11-23,Alligations of merchandise mark-ups prior to liquidation prompts Sears Canada investigation https://t.co/SJ0FhgzwL2 #timmins https://t.co/RYRXm4uSh7
2017-11-23,O'Gorman girls out to win provincials on home turf https://t.co/g5XusVz1ea #timmins https://t.co/O66BCqESLt
2017-11-23,Can drone patrols stop youth from dying in Thunder Bay's rivers? https://t.co/rx6NtOpShx #timmins https://t.co/lSigpXTITa
2017-11-23,"Is the mayor worth more than $71,000 a year? https://t.co/Qv2rtah4v3 #timmins https://t.co/3si9BZXF0g"
2017-11-23,"Good morning, Timmins! https://t.co/c7D2O4RPvb #timmins https://t.co/OnGlKIelog"
2017-11-22,Schumacher Public School receives early Christmas gift https://t.co/SYoge96jNH #timmins https://t.co/dLWQbaIt80
2017-11-22,Police ask for help to find a missing man https://t.co/DejVW8mAVV #timmins https://t.co/GYWBeLofS7
2017-11-22,Northern Ontario man lives out another dream. This time with a wheelchair-mounted crossbow https://t.co/XcD2WRirFq #timmins https://t.co/CEEijo1tUH
2017-11-22,January minimum wage increase confirmed https://t.co/35IUg9Ox0l #timmins https://t.co/XFSW7adGKm
2017-11-22,Healthy dose of holiday cheer coming to Downtown Timmins https://t.co/sH3uzzoH85 #timmins https://t.co/3X9JzuZzyX
2017-11-22,Serious injuries reported in Highway 11 collision https://t.co/YQrMefy72n #timmins https://t.co/VVBwrdBemJ
2017-11-22,Smudge rooms are coming to all area high schools https://t.co/aLWPG6KNil #timmins https://t.co/jnD5nVsUEn
2017-11-22,Thunder Bay pushing for its own police complaints office https://t.co/aDp57myduC #timmins https://t.co/cFiEChQM4L
2017-11-22,"Ontario's excess green electricity sold at a loss of $500M a year, engineers say https://t.co/ZSYb4mL9R4 #timmins https://t.co/GeYXr7cIXa"
2017-11-22,Latest Poll:  Is your Christmas tree up? https://t.co/tNFdab2oyt #timmins https://t.co/Cd2TBqZFRj
2017-11-22,Latest Poll:  Would you ride a bike in winter? https://t.co/yLqHEOktQM #timmins https://t.co/g1WkyLmKUy
2017-11-22,St. Matthew's hosts a festive afternoon of fun and fellowship https://t.co/LQ1gtG6PNL #timmins https://t.co/GpphCyjF3x
2017-11-22,Environmental education gets a boost from Union Gas https://t.co/WbHDtMglwQ #timmins https://t.co/PSUJm6b64E
2017-11-22,"Good morning, Timmins! https://t.co/7UXMXfrZCi #timmins https://t.co/BdCLbMmkhG"
2017-11-22,New approach for the city budget https://t.co/3gAngllfgo #timmins https://t.co/6iqnW9YKTW
2017-11-22,Safe Haven temporarily re-opening shelter https://t.co/tt3648gDVA #timmins https://t.co/9zHZm2H1ce
2017-11-21,Adopt Me: Misty is a generous girl https://t.co/bY93YqvAmb #timmins https://t.co/vCZNJVZGuq
2017-11-21,Smooth Rock Falls OPP office to close https://t.co/fvOD5sXZye #timmins https://t.co/0lYieMjDPQ
2017-11-21,Snow squall warning Issued for Timmins and area https://t.co/xgWSVGpifi #timmins https://t.co/fGhbAj4K7G
2017-11-21,Social media a focus for Timmins Police https://t.co/540nadB9kc #timmins https://t.co/C5QW3UrdMh
2017-11-21,New grant program announced for northern Ontario artists https://t.co/MYzbo2EAbw #timmins https://t.co/FE3qKmcBmU
2017-11-21,"Time to get your flu shot, says Porcupine Health Unit https://t.co/w9IZpuLNLj #timmins https://t.co/eF5RvcmTTP"
2017-11-21,"Good morning, Timmins! https://t.co/I3onLWNp2U #timmins https://t.co/ssuM8QiW3z"
2017-11-21,Early years centre like a second home for family https://t.co/mh3sbV1kAx #timmins https://t.co/7z9njJzr9P
2017-11-21,"Trucking group wants zero-tolerance for drugs, even legalized weed https://t.co/GGeM2sc8zj #timmins https://t.co/fhNie09BjF"
2017-11-20,Sewing needle reportedly found in Halloween candy https://t.co/ACf06XCpB3 #timmins https://t.co/VqrD1jNCKS
2017-11-20,You'll never guess what kind of weather the experts are expecting this winter https://t.co/vCroMCrrpK #timmins https://t.co/2N11F1n72o
2017-11-20,Timmins Police picks its next deputy chief https://t.co/H2rX7hiL4S #timmins https://t.co/2fpXpO5RTB
2017-11-20,"Timmins Police seized $114,580 worth of drugs. Two locals charged https://t.co/icw9VElEb6 #timmins https://t.co/3KOFwYd5yn"
2017-11-20,Live video catches motorcyclist riding through parade route in Sudbury https://t.co/CVHNWyrPLI #timmins https://t.co/X2NcAib4EL
2017-11-20,Diamonds aren’t forever at Victor Mine https://t.co/Ud4SaKftqj #timmins https://t.co/5X0EMLCcrO
2017-11-20,Audience encouraged to have fun at holiday play (3 photos) https://t.co/8uOqdgAP40 #timmins https://t.co/poBW6IfkMn
2017-11-20,Dionne Quintuplets home made history with move to North Bay waterfront (12 photos) https://t.co/amC1Wcyake #timmins https://t.co/TgJGJL8kra
2017-11-20,Full tuition refund available for Ontario college students https://t.co/gMg7xez0X3 #timmins https://t.co/gYGJgDwhzC
2017-11-20,Latest Poll:  Would you ride a bike in winter? https://t.co/W7wvtpjc2c #timmins https://t.co/Mdq9pTz1o1
2017-11-20,Latest Poll:  Should the provincial government end the ongoing college faculty strike with back-to-work legislation? https://t.co/gYunY4K8OA #timmins https://t.co/AxCJ0Es9LE
2017-11-20,"Good morning, Timmins! https://t.co/oglZuWDf0i #timmins https://t.co/g2BcCjUEiy"
2017-11-20,Movie Review: Justice League https://t.co/asvZASBtH3 #timmins https://t.co/Jz1esczxJt
2017-11-19,College strike is over. Students expected back on Tuesday https://t.co/kt5Vp5PE5b #timmins https://t.co/FcBHkIjANS
2017-11-19,Hydro One announces planned power outage https://t.co/ipLrUA5Xn5 #timmins https://t.co/VrkSWir2U9
2017-11-19,Parade winners announced https://t.co/ldu1qsw7Z4 #timmins https://t.co/d1I7GmWfVg
2017-11-19,Police reminder that 'no ice is safe ice' https://t.co/Yn3B3nGtr3 #timmins https://t.co/DOyvIbHc2d
2017-11-19,"Good morning, Timmins! https://t.co/HvczQiMCNz #timmins https://t.co/I1V6GYVCIm"
2017-11-19,Santa Claus parade rolls through downtown Timmins https://t.co/vS8IpvQvcl #timmins https://t.co/wEHIliqNrc
2017-11-18,Airport accessibility allows escorts for those in need https://t.co/nTcXUIyZI9 #timmins https://t.co/XTpDe9o7gW
2017-11-18,"'Tis the season, already! https://t.co/Hm2NwfQxVJ #timmins https://t.co/gqMJZNyW8P"
2017-11-18,"Good morning, Timmins! https://t.co/maa9YWbtss #timmins https://t.co/Yapy1hL55d"
2017-11-18,Snowfall alert issued for Timmins and area https://t.co/lXyKrmYzTP #timmins https://t.co/UMyORNZE07
2017-11-18,Looking for a Christmas craft show? https://t.co/aY7W84yWib #timmins https://t.co/nSNiiovoI5
2017-11-18,Large tree being moved on Saturday https://t.co/YGfqT6Yox9 #timmins https://t.co/zgnj0OcPAS
2017-11-17,Northern College gives students a heads up https://t.co/sraThUQnOx #timmins https://t.co/ANcu4muopd
2017-11-17,"'Secret side deals' hurt Ring of Fire progress, says First Nation chief https://t.co/UfqwgjAeQG #timmins https://t.co/2IzqW8f985"
2017-11-17,SIU Director closes Timmins case because injury was self-inflicted https://t.co/8NWLlnCtfi #timmins https://t.co/1olp1Q6XEk
2017-11-17,Timmins artist opens first solo exhibit https://t.co/lslfqOdZmj #timmins https://t.co/B8g3hMA0ef
2017-11-17,Stars and Thunder first-day ticket sales down from last year https://t.co/Ki3LGDahy6 #timmins https://t.co/GDb35BBmwq
2017-11-17,Frankie predicts 'major snowstorm' in Timmins https://t.co/0qk6ptdrLe #timmins https://t.co/FX7wmTIXOi
2017-11-17,Is it time to re-incentivize Northern relocation? https://t.co/Yo2Ch2B9eE #timmins https://t.co/v4nNWG5Qji
2017-11-17,Looking for local help with Noront bid https://t.co/KHInUzxbEr #timmins https://t.co/ARQdzwaw9V
2017-11-17,Latest Poll:  Should the provincial government end the ongoing college faculty strike with back-to-work legislation? https://t.co/Q9EUR41rzS #timmins https://t.co/chrFIgXWGq
2017-11-17,Latest Poll:  Do you use winter tires? https://t.co/2VEKRQN73f #timmins https://t.co/3eFBowVVfg
2017-11-17,"Christmas Train stopping in Matheson, Iroquois Falls https://t.co/R2B7htZloE #timmins https://t.co/4hIdX7no4b"
2017-11-17,"Good morning, Timmins! https://t.co/g34wk8IMXd #timmins https://t.co/h3wBqB1qnX"
2017-11-17,Details on legislation that could end college faculty strike https://t.co/KONxnHTfQv #timmins https://t.co/HWtxRSQRZx
2017-11-17,NDP blocks legislation that would have returned college students to class on Monday https://t.co/52vX1v3BYA #timmins https://t.co/iwwbOG4p95
2017-11-16,Ontario tables legislation to force college profs back to work https://t.co/xwcp6t6Yki #timmins https://t.co/GL5fOVXD0E
2017-11-16,Smile Cookies boost Timmins D.A.R.E. program https://t.co/pbJYQHcy3N #timmins https://t.co/EiVq8w5NmT
2017-11-16,Hockey game supporting Special Olympics https://t.co/uOtv6kBD9Z #timmins https://t.co/XtYyElTkk0
2017-11-16,Winter storm expected this weekend https://t.co/vBze7G1390 #timmins https://t.co/qW1k9R8OHD
2017-11-16,Driver flees scene after serious collision https://t.co/o5d8JEx8Yu #timmins https://t.co/JFSCzvrMbR
2017-11-16,Northern College President disappointed with faculty’s rejection of management's offer https://t.co/zabuhqSsHg #timmins https://t.co/h2ykrhWKQl
2017-11-16,"Breaking: Faculty have rejected employer offer, college strike continues https://t.co/Yfnv5oM9xR #timmins https://t.co/lRsEszo6SD"
2017-11-16,People line up for Stars and Thunder tickets https://t.co/wBvvMDcFK7 #timmins https://t.co/PbLxhqd5U9
2017-11-16,Unplanned power outage in Kirkland Lake https://t.co/nZ2O8xEkRT #timmins https://t.co/yk11geqNxW
2017-11-16,Gowest Gold closes second tranche of private placement https://t.co/8SuEpqCjBh #timmins https://t.co/CcAD9i9KHG
2017-11-16,"Good morning, Timmins! https://t.co/LBhAXsieVn #timmins https://t.co/YXaq2H9o4J"
2017-11-16,Open Pit Viewing Platform coming to Timmins https://t.co/bPExd8AwGJ #timmins https://t.co/sRl7RY5CjU
2017-11-16,Hospital exploring options to maintain Sleep Centre services https://t.co/0lAW01DTjs #timmins https://t.co/lIbYcHCRC7
2017-11-15,"Timmins Police All-Stars, NHL Legends facing off for charity https://t.co/woDKUdpDJl #timmins https://t.co/LpGwToSJGI"
2017-11-15,"Vehicle observed driving erratically, impaired charge laid https://t.co/Xw7FEig0Pr #timmins https://t.co/UwPHxkaGhz"
2017-11-15,"Luke is a smart, active dog https://t.co/CM4OHU40sx #timmins https://t.co/yxRuhKsy2i"
2017-11-15,"Haven't raked your lawn yet? Just leave it that way until spring, says conservation group https://t.co/lwaiuMA5Z2 #timmins https://t.co/moI68w4ldn"
2017-11-15,Police looking for driver who failed to remain at collision https://t.co/y4Aqa3hAry #timmins https://t.co/Hqw8p9suZF
2017-11-15,Timmins road closed for repairs https://t.co/K1KcE0rRcU #timmins https://t.co/Fqa6z4TVGZ
2017-11-15,Three Timmins residents facing charges following drug seizure https://t.co/RnWLGfDpTO #timmins https://t.co/NuWPR1kEXL
2017-11-15,Stars and Thunder tickets on sale tomorrow https://t.co/sPLwysUEbv #timmins https://t.co/acJXJYEBl2
2017-11-15,"The PoeTree: a way for strangers to give, and receive, an original poem (8 photos) https://t.co/Bt11xFV430 #timmins https://t.co/fz6nNrRZ6e"
2017-11-15,"Good morning, Timmins! https://t.co/C8F2Kh6vdk #timmins https://t.co/azSZRGznqg"
2017-11-15,Families linked after organ donation https://t.co/kMf8NaZdHU #timmins https://t.co/9NoUkKXrMZ
2017-11-14,Algonquin Boulevard temporarily closed from Preston to Theriault https://t.co/TfEejhtIbb #timmins https://t.co/Xq9cHI3JFB
2017-11-14,Mrs. Claus making sure everything's ready for Santa Claus Parade https://t.co/WhFLlFC82x #timmins https://t.co/6yLqkpaM5j
2017-11-14,Tourism Timmins joins forces with the Timmins Museum https://t.co/XBmD90ULaV #timmins https://t.co/rd4tzgRmOi
2017-11-14,Wondering what to do with the kids this winter? https://t.co/LIsBcQoFpu #timmins https://t.co/fZ2caiRNc0
2017-11-14,D.A.R.E. officer looking to expand program https://t.co/szYdzU3k3n #timmins https://t.co/dVxwzPQzZm
2017-11-14,Project Love celebrates first anniversary https://t.co/YS9eIAgXgw #timmins https://t.co/96KWUTWXEf
2017-11-14,"Good morning, Timmins! https://t.co/AlOBYOLnO6 #timmins https://t.co/lgVgAmjprF"
2017-11-14,Teen making history with D.A.R.E. https://t.co/vtoFPPlpnQ #timmins https://t.co/WLGOSfdTcr
2017-11-13,Do sasquatch roam Northern Ontario? https://t.co/d3VtEiKexq #timmins https://t.co/9gUFV22FKC
2017-11-13,Police locate stolen vehicle. It had been set on fire https://t.co/pS7zhJgFos #timmins https://t.co/r5biCSmPRU
2017-11-13,Spotlight: 5 Budgeting Tips for the Holidays https://t.co/39e8FsnX2v #timmins https://t.co/mZ5q6suyJW
2017-11-13,Must watch: Heart-warming video of Guelph man receiving new puppy has gone viral https://t.co/d6UG3VE4k6 #timmins https://t.co/jckGKlSDqF
2017-11-13,Latest Poll:  Do you use winter tires? https://t.co/wqJVogNjDI #timmins https://t.co/1kguSwD04X
2017-11-13,Latest Poll:  Should landlords be able to ban the smoking of cannabis in multi-unit dwellings? https://t.co/t5Sd4hVZ3V #timmins https://t.co/CRFRynmjJc
2017-11-13,Cheese recalled due to potential Listeria contamination https://t.co/jKlqFKmluQ #timmins https://t.co/sF8aPkMyjh
2017-11-13,Local contractor charegd with fraud https://t.co/NVhqLRxDEq #timmins https://t.co/40ki7yHabW
2017-11-13,"Good morning, Timmins! https://t.co/lzwoJwSooV #timmins https://t.co/dXCBdyFLqK"
2017-11-12,Timmins man shaving his beard for epilepsy fundraiser https://t.co/Qrddfu8Voy #timmins https://t.co/APouykxwJJ
2017-11-12,"Good morning, Timmins! https://t.co/C7ArOtoUYN #timmins https://t.co/Qj7TkTFUbS"
2017-11-11,East end remembers https://t.co/Q77PQyevRz #timmins https://t.co/OViUPaT8u3
2017-11-11,MPP working to keep Timmins sleep clinic open https://t.co/b0zbaOZjDJ #timmins https://t.co/3ZcyGnEi19
2017-11-11,OPSEU supports minister's plan to fund student support https://t.co/ubrCrPNStU #timmins https://t.co/rsO2HlfOCJ
2017-11-11,"'We stand together, a grateful country, with poppies close to our hearts', Prime Minister of Canada https://t.co/JhyvFw0mCY #timmins https://t.co/GzD4dxUE1I"
2017-11-11,"For about $25 in materials, this U of G student's prosthetic hand design is changing the lives of kids around the world https://t.co/Fjg7GAB6gk #timmins https://t.co/yl0ZB0FBPe"
2017-11-11,Join in Remembrance Day ceremonies this morning https://t.co/hd3BlpnJfL #timmins https://t.co/5Fmv3Ydh0o
2017-11-11,"Good morning, Timmins! https://t.co/gHsj5bzQxj #timmins https://t.co/miSe45B7mm"
2017-11-11,Minister's Statement regarding college strike and support for students https://t.co/eivOyW6Sed #timmins https://t.co/pmMLbhlyLw
2017-11-11,"It sure was cold out there, yesterday https://t.co/rrUlyjHDhr #timmins https://t.co/tIARHc5IGm"
2017-11-11,Annual craft and gift show this weekend in Schumacher https://t.co/as40v4vFBv #timmins https://t.co/1RpFdkanXS
2017-11-10,103 year old building to meet wrecking ball https://t.co/BnWGjwlVpQ #timmins https://t.co/lj7kUmSxVW
2017-11-10,Timmins Legion moves into new space https://t.co/W7X8nEBLzv #timmins https://t.co/HdU3hsjrjv
2017-11-10,Latest Poll:  Should landlords be able to ban the smoking of cannabis in multi-unit dwellings? https://t.co/rXIOUcEVnb #timmins https://t.co/BBQ6fdeCrI
2017-11-10,Latest Poll:  Who are you most excited to see at Stars and Thunder? https://t.co/R1L8GBHlvH #timmins https://t.co/n4nuy4FeuC
2017-11-10,"Good morning, Timmins! https://t.co/CLB0g2Yo5O #timmins https://t.co/KrGU4VCCHP"
2017-11-09,Remembrance Day ceremonies in Timmins https://t.co/JBrN0lVEqY #timmins https://t.co/3K0bgoAjYR
2017-11-09,Timmins-James Bay MPP wants to bring the train back https://t.co/rSPs5cQ8hR #timmins https://t.co/IKr0SfJBtz
2017-11-09,"If you bought this ground veal, return it or throw it out https://t.co/36RD3zrwJg #timmins https://t.co/BNCqVCKy0j"
2017-11-09,"Missing hunter, 77, found dead near North Bay https://t.co/cR1N265aLf #timmins https://t.co/dObUynjm3Z"
2017-11-09,Timmins native part of Remembrance ceremonies in Belgium https://t.co/NzUYTAzQ67 #timmins https://t.co/PnNBetNtix
2017-11-09,Heavy snowfall expected through the day https://t.co/7lTTORUt6m #timmins https://t.co/mRt8cJp84R
2017-11-09,Northern Ontario politician issues apology to Troy Crowder for 'silly' fight stunt https://t.co/TKlpnHQIJP #timmins https://t.co/aA44sJF0HS
2017-11-09,Airport roof receiving $162K worth of repairs https://t.co/MOfjxldjib #timmins https://t.co/qHzBshqxcd
2017-11-09,Wartime lithographs of Northern Ontario on display in Sudbury https://t.co/ZiXN2HwLB0 #timmins https://t.co/oJCsqvoPSD
2017-11-09,What striking college faculty will be voting on https://t.co/gIbDTHA2x7 #timmins https://t.co/8e4yIO77Jb
2017-11-09,"Good morning, Timmins! https://t.co/t65iuvF1Q6 #timmins https://t.co/zhu9koU6kA"
2017-11-08,Coin club meeting at Timmins museum https://t.co/hRytENvVns #timmins https://t.co/7XqtUQcCpZ
2017-11-08,Snowfall warning issued for Timmins and area https://t.co/PxHGCwXyoi #timmins https://t.co/ewx4CdYLoA
2017-11-08,Cool under fire: How a pregnant mom helped her family escape the Highway 400 fireball https://t.co/L2hAS24Epp #timmins https://t.co/gtBM75DkqV
2017-11-08,Latest Poll:  Who are you most excited to see at Stars and Thunder? https://t.co/MAGylk7S23 #timmins https://t.co/B0e4CZ85um
2017-11-08,Latest Poll:  Are you ready for winter? https://t.co/Fbnr7TYIEV #timmins https://t.co/1esPBwU0Au
2017-11-08,It's official: Bryan Adams headlining Stars and Thunder 2018 https://t.co/aeLF2UzL0u #timmins https://t.co/5oa7Oo6Gjv
2017-11-08,Stars and Thunder leak? News report says headliner is Bryan Adams https://t.co/ZRLm31XIwj #timmins https://t.co/4ids3DgIhD
