created_at,text
2017-11-29,"Environment Canada has issued special weather statements in light of wintery weather for tomorrow. Forecast shows a possible 5 cm of snow in high elevations of the areas marked in grey.

https://t.co/3iu2mpx8uo #nlwx https://t.co/86tbKGuNk3"
2017-11-29,"Defence Will Not Call Evidence in Phillips Murder Trial
https://t.co/rAq5s8OGiQ https://t.co/syJ6Nv0cZc"
2017-11-29,Gas Poised For Sizable Dive https://t.co/kM1m2FOUIW https://t.co/BMJaS1hBId
2017-11-29,Veterans Memorial Closure This Week For Culvert Work https://t.co/D7xMOnYOff https://t.co/dxNsIsYWJM
2017-11-29,National Geographic Traveler Names Labrador Must-Visit Destination https://t.co/qeRm8vFyYr https://t.co/14oUZfnbeM
2017-11-29,Corner Brook RNC Investigate Rash Of Vehicle Break-Ins https://t.co/IWLIKn9gag https://t.co/OmnhsALg0g
2017-11-29,No Injuries In Paradise House Fire https://t.co/2i09ralBba https://t.co/gdQgL3IcAE
2017-11-29,Fire In Paradise https://t.co/2i09ralBba https://t.co/Rxrhe3wkVb
2017-11-28,Called to the VOCM News Room says accessible parking spots are really slippery in the Metro area because of the painted surface. Be safe. #nltraffic
2017-11-28,"There's an accident on the TCH, near exit 31, in the Westbound lane. Reduce speeds in the area, and keep an eye out for responders. #nltraffic"
2017-11-28,"Labrador Land Protectors, Nalcor CEO to Discuss Muskrat Falls Project
https://t.co/rfZoRsVVsV https://t.co/xB93JkrOur"
2017-11-28,"Come From Away Breaks Sales Record, Up for Grammy Award
https://t.co/deUBLkirc3 https://t.co/ChbS1ERQxR"
2017-11-28,"Search Volunteers, Police Locate Missing Hunters
https://t.co/aYVKOtsSfp https://t.co/9ORHK47SFp"
2017-11-27,"Reports of an accident near Stamp's Lane and Pennywell Road. Responders are on scene, and caller says police have Pennywell to Ropewalk Lane blocked off. Avoid the area if possible.
#nltraffic. https://t.co/KSJSpbFZWg"
2017-11-27,"Nearly One Year Later, Search Continues for Jennifer Hillier-Penney
https://t.co/NrZq64Yezi https://t.co/xAnnCF92jK"
2017-11-27,Woman Who Allegedly Robbed Bank With A Rock Held In Custody https://t.co/hZVLgjOaM6 https://t.co/YhT8xTJeOi
2017-11-27,Looks like there's an accident on King's Road in front of Moo Moo's in St. John's. Police are on the scene. Drivers should avoid the area.
2017-11-27,Regulations Contributed To Tragedy Of Lost Shea Heights Fishermen: Transportation Safety Report https://t.co/UyEOaNkTUR https://t.co/kLf1yYjiWU
2017-11-27,Single-Vehicle Crash On Pitts Memorial Drive https://t.co/F6ZIZmRkPq https://t.co/c3b4GXr02k
2017-11-27,UPDATE: Disabled Vessel Safely Docked In Argentia https://t.co/lt1Oqx1U9M https://t.co/Spm5BMohel
2017-11-27,"Home Invasion, Robbery With Violence Among Charges For Pair In Court Today https://t.co/G6lrUQfDTP https://t.co/Z99RuWfx41"
2017-11-27,New Bursary To Provide Support For Families Of Missing Or Murdered Women https://t.co/MQXMc446tI https://t.co/rinZlEfavr
2017-11-27,"Coast Guard Recovering Disabled Carrier Off Cape St. Mary’s
https://t.co/lt1Oqx1U9M https://t.co/hqcJ0ZW613"
2017-11-26,Santa Claus Parade Postponed Due To Weather https://t.co/B4Ss8c80Vb https://t.co/HMO2FWfJi0
2017-11-25,Stephenville Native Parody Song Goes Viral https://t.co/A07RaYTPG8 via @vocmnews
2017-11-25,Small Group Cleans Up Section of Topsail Road https://t.co/2agy7wlFmi via @vocmnews
2017-11-25,Vehicle Fire in Conception Bay South https://t.co/TtSpx1NKoW
2017-11-25,Reports of a vehicle fire off Tilley's Road South in CBS. Fire Department is on scene. #nltraffic
2017-11-25,Petition Circulating to Keep Radio Bell Island in School https://t.co/nk0InELigS
2017-11-25,Province Must Address Shrinking and Aging Population https://t.co/0scDL97s3t
2017-11-25,Free Public Skate in St. John’s https://t.co/V1y1w2zPLS
2017-11-25,Chicken Pox Cases on the Decline https://t.co/33Djxl3o2L
2017-11-25,Carbonear Man Faces Assault Charges https://t.co/3wWxPHFIkH
2017-11-25,RCMP Investigating Amalgamated Academy Incident https://t.co/cHEUl78mI8
2017-11-25,Pope to Enter Plea in New Year https://t.co/xBEvj1Y6sM
2017-11-24,"Alleged Kings of Khaos Member Awaiting Sentencing
https://t.co/eECbF2kU0f https://t.co/oDUBMMuv3b"
2017-11-24,"RCMP Investigating Cabin Break-In, Theft
https://t.co/cOqkZFKb31 https://t.co/RDVTSyGCWo"
2017-11-24,Do you know this person? Holyrood RCMP are investigating break ins at cabins in Brigus Junction in September. https://t.co/OdxiZUOMhv
2017-11-24,"UPDATE: ""Today is happy, but it's sad"": Toby Obed Accepts Apology on Behalf of Residential School Survivors
https://t.co/P1IvaqwXLX https://t.co/Kxvj04RCOp"
2017-11-24,"""I'm in awe. This is really happening. I am on this stage, this is real."""
2017-11-24,"""We didn't have to come to them, they came to us."" - Tony Obed"
2017-11-24,"""Because I come from a patient, and forgiving culture, I think it is proper that we accept the apology of the government of Canada."" - Tony Obed."
2017-11-24,"""This burden is one that you no longer have to carry alone."" @JustinTrudeau steps aside, to a standing ovation. Tony Obed takes the stage, giving the Prime Minister a hug."
2017-11-24,Police At Armed Robbery At Water Street Scotiabank https://t.co/nv6JlnMpln https://t.co/DIP2Q00OEc
2017-11-24,"Weeping, @JustinTrudeau says ""on behalf of the government of Canada, and of all Canadians, we apologize. We are sorry for not righting this wrong before now."""
2017-11-24,"""These are the hard truths that are part of Canadian history."" https://t.co/KgSnGTbX35"
2017-11-24,Prime Minister @JustinTrudeau says we now know the truth of the Residential Schools only because of the bravery of those who survived and shared that truth.
2017-11-24,"""Stripped of their identity. Made to feel irrelevant and inferior."""
2017-11-24,"""They were taken from their families. Their hair was cut, and their belongings were taken, punished for speaking their language of practicing their culture. """
2017-11-24,"""The parents of these children were promised that they would be kept safe."""
2017-11-24,The Prime Minister of Canada formally recognizes that he is in the homeland of the Inuit and Innu. @JustinTrudeau begins to speak.
2017-11-24,"Innu and Inuit elders and youth are welcomed on stage. Yesterday, the Innu Nation said they would not be officially taking part."
2017-11-24,"Candles are lit, as Caitlyn Baikie says, for those who went through the Residential School system and have since died, as a reminded that they are still present."
2017-11-24,The ceremony begins with the singing of O Canada in Inuktitut. #decolonization #nlpoli
2017-11-24,Prime Minister @JustinTrudeau will be formally apologizing to Residential School survivors in Happy Valley-Goose Bay in a few minutes. #nlpoli
2017-11-24,"NunatuKavut's response, they ""bear witness as Canada takes responsibility for its role in colonial policies that left a legacy of trauma and suffering."" https://t.co/XVXqHDJNiK"
2017-11-24,Two large moose in area of Paradise turn-off on Outer Ring.
2017-11-24,Thieves Ransack Harbour Grace Memorial Library https://t.co/t0Up4gv5Va https://t.co/QvhNLjBdHs
2017-11-24,Journalist’s Attack On NL Culture Met With NL Derision https://t.co/Z5VmRmMBAk https://t.co/LFVqeNmcEH
2017-11-24,"Trudeau’s Residential School Apology Offered To A Community Still Reeling
https://t.co/HVb0bsHHrs https://t.co/y95VQzmjjZ"
2017-11-24,Pedestrian sent to hospital following Parkway accident https://t.co/gdseKHlkdP via @vocmnews
2017-11-23,Caller to the VOCM News room says an accident at Livyers Loop and the Prince Phillip Parkway. #nltraffic
2017-11-23,"Caller reports an accident at Ruby Line and Richard Nolan Drive. First responders are on the scene, and traffic is backing up in both directions.

Drivers advised to avoid the area if possible. #nltraffic"
2017-11-23,"Private Sales Licenses, Age Limit At 19 Included In NL Marijuana Legislation 

https://t.co/63vfHrptP1 https://t.co/jKQlYj3Mxx"
2017-11-23,"No Apology Is Enough, Says Residential School Survivor https://t.co/JxiokJAHES https://t.co/qUEoPwWssF"
2017-11-23,"Environmental Impact Not Included In Muskrat Falls Inquiry, Warns Critic https://t.co/J3pXMnmGWK https://t.co/DpEI6XbUA2"
2017-11-23,"He Cocked The Gun And Pointed It At Me, Saying “I Know You Have More Money”: Bartender Testifies At Murder Trial https://t.co/VLeIgsEr3n https://t.co/Wa4LyQJsor"
2017-11-23,Province Changing Banks https://t.co/DprY77rtCG https://t.co/f4GpAHWioH
2017-11-23,Gas Prices Lower This Week https://t.co/gwynqAOH0R https://t.co/argfpvyyQP
2017-11-23,"Hydro Levels Low, But Don’t Expect Another Dark NL: Coady https://t.co/GH3o82MatQ https://t.co/Ff8qjLxPMV"
2017-11-23,RNC Return To Village After Assault Concerns https://t.co/zxdSpbtc04 https://t.co/E6Jzc7NQ5j
2017-11-23,"Hidden Shotgun, Sneakers With The Victim’s DNA Among Evidence Taken From Phillips’ Home: Trial https://t.co/OjhmQydQIB https://t.co/vSbC9Pl69Q"
2017-11-22,".@TW_GovNL says the TCH 1.5km east of Steady Brook is closed following an accident in the WB lane.

#nltraffic"
2017-11-22,"Traffic is being rerouted through Steady Brook, following a multi-vehicle collision on the TCH. #nltraffic https://t.co/UmOEKOQExI"
2017-11-22,"Reports of a multi-vehicle collision on the TCH, westbound near Steady Brook.

Reduce speeds in the area, and keep an eye out for responders. #nltraffic"
2017-11-22,"Province to Roll Out Details on Proposed Pot Legislation
https://t.co/r9VSvQ43O8 https://t.co/tjahDryMY3"
2017-11-22,"The RCMP says the Veterans Memorial Highway is now open, and traffic flowing in both directions. #nltraffic"
2017-11-22,"Paradise Man Celebrates $1.5M Win Alongside Pet Schnauzers
https://t.co/fqrOPxa8Vv https://t.co/KTMe8nNSIH"
2017-11-22,Tractor Trailer Blocks Veterans Memorial Near Bay Roberts https://t.co/y9nmmENOsu #nltraffic https://t.co/bfRYApTh1Y
2017-11-22,"Accident scene in Donovan's cleaned up, no trouble going through area."
2017-11-22,"PC Candidate Jim Lester Takes Mount Pearl North Byelection
https://t.co/YEqqZWdq7q https://t.co/PxNi6edEjd"
2017-11-21,"New Book Explores 'Recipe' of Democracy in NL
https://t.co/TOvwAO9dRs https://t.co/1P3GHBCIPZ"
2017-11-21,"Province Adds Tow Plow to Snow Clearing Fleet
https://t.co/38mlqxCJm3 https://t.co/YbCU32lHwy"
2017-11-21,"Liberals, PCs Lock Horns Over Muskrat Falls Inquiry Timeline https://t.co/DalBJ5Qkvf https://t.co/TFhxuJCMGh"
2017-11-21,Slow Start To Mount Pearl North Byelection https://t.co/s3SHgAkhAW https://t.co/qMlBVg4i6y
2017-11-21,Geo Centre Digs Deep To Reveal What Lies Beneath Newfoundland’s Harbours https://t.co/SILNwX5VPa https://t.co/O4q0CBj9XM
2017-11-21,NLers Turn Airport Layover Into Impromptu Kitchen Party https://t.co/Qat7SREGSy https://t.co/X89pVVH5qo
2017-11-21,Suspect Held After Man Hit In Head With Hatchet https://t.co/0PHZDGsVRP https://t.co/rlVA3iUuqw
2017-11-21,NL Woman Faces Mounting Medical Bills After Suffering Stroke In USA https://t.co/1n6BoAPHYn https://t.co/lawmBdkpqA
2017-11-21,"Muskrat Falls Inquiry Will Show Off Project Benefits, Says Williams https://t.co/yiqxHVrZRL https://t.co/s0Nh4q2fcV"
2017-11-21,RCMP To Begin Ticketing For Peeling License Plates https://t.co/bAgYofqszv https://t.co/ABhyUVrqmV
2017-11-20,"Search Continues for Missing Teen

https://t.co/3yjIvPEtCf https://t.co/6PddI2sjnG"
2017-11-20,"Investigation Continues Into Armed Robberies at Jewelry Store
https://t.co/EaYFLFUNCP https://t.co/IBUBJkTwG9"
2017-11-20,"Plastic Bag Ban a Good Start, but Not Enough: Liboiron

https://t.co/77r2gBEXjU https://t.co/JL2kcsPwpU"
2017-11-20,"Port Saunders Restaurant Destroyed by Fire
https://t.co/dIu1igMqVb https://t.co/sfukoyMoPT"
2017-11-20,"Gov Should Have Done A Muskrat Falls Forensic Audit By Now, Say PCs 

https://t.co/NmvAbD2gqS https://t.co/8tpUO9KBby"
2017-11-20,"Her Instruments Sit Silent: Hannah Thorne’s Family Provide Heartrending Impact Statement At Sentencing 
https://t.co/ygFhqCk6YL https://t.co/a9CdeuSARC"
2017-11-20,“Today Marks The Start Of The Muskrat Falls Inquiry” Says Premier Ball https://t.co/5b1dvwdWAM https://t.co/4FEgeLrXgD
2017-11-20,"UPDATE: All Charges Withdrawn In Dognapping Case

https://t.co/ER61PvBena https://t.co/XXEVgu7EuT"
2017-11-20,Premier To Make “Significant” Muskrat Falls Announcement At Noon https://t.co/fwp1t9m9vQ https://t.co/VflsKOmP0e
2017-11-20,"The Premier is set to make a ""significant announcement"" on Muskrat Falls today at noon. #nlpoli"
2017-11-20,"Accident Major's Path at Torbay Road....two-vehicle accident. 
Traffic slowdown in area, emergency vehicles responding."
2017-11-20,Woman Accused Of Stealing Avalanche The Husky In Court Today https://t.co/ER61PvBena https://t.co/ESSht4mA5z
2017-11-20,Defense Lawyer Calls For Inquiry Into Crown Office Following Pynn Trial https://t.co/no0oooiHdt https://t.co/5SHKw5INtR
2017-11-20,No Injuries In Columbus Drive Crash https://t.co/wrF37M7sqW https://t.co/mKWRkX0Kow
2017-11-19,"Fire Erupts at Vacant Property on Mount Scio Road
https://t.co/3yNhJ0dQmu https://t.co/FArDnwKWjm"
2017-11-18,"Caller to the newsroom says four big geese are hanging around near the Post Office in Green's Harbour, Trinity Bay. #nltraffic"
2017-11-18,VOCM Cares Happy Tree officially opened today https://t.co/U92o1kXe6o via @vocmnews
2017-11-18,Operations Resume at 5 Wing Goose Bay https://t.co/pRPJk0YJ6L
2017-11-18,Inflation Drops in Canada and Province https://t.co/GJh827KZPS
2017-11-18,Food Banks Facing High Demand Heading Into Holidays: Walters https://t.co/HU11VoaWeu
2017-11-18,Local Boy Becomes Honorary Merb’y https://t.co/VAO9qlui8X
2017-11-18,Galway Important to City:  Mayor https://t.co/VRaAauwdBT
2017-11-18,Police Impound Multiple Vehicles https://t.co/nND87FVM2q
2017-11-18,Police Looking for Dash-cam Footage in Village Armed Robbery https://t.co/zVmKOOWj66
2017-11-17,Caller called to say they were missing a small dog in the Torbay area.
2017-11-17,"Police Release Images of Suspect in Armed Robbery Investigation
https://t.co/YGo6HwbpSf https://t.co/7SQmzAYVyG"
2017-11-17,"Woman in Custody Following Stabbing in Carbonear
https://t.co/WV8tRygHG9 https://t.co/fvwEGCJLnz"
2017-11-17,"Thieves Ransack Clarenville Salvation Army
https://t.co/nE2zkgIbXp https://t.co/wIhniP5zzP"
2017-11-17,Court Sees Photos From Night Of Deadly Shooting https://t.co/PCC6be6Fgv https://t.co/QTCZpZ2kc7
2017-11-17,Metrobus Rear-Ended While Stopped In Front Of School https://t.co/eBGQLjMuef https://t.co/bVGpVcaKEh
2017-11-17,"A committee is coming, but some say it's not enough. What do you think? #QotD

https://t.co/pdyhBws8cr https://t.co/KpM6sULnOT"
2017-11-17,St. John’s Food Drive Starts Next Week https://t.co/dqCvpdoBpD https://t.co/7pT2qX9SAa
2017-11-17,Two Candidates In Place For Next Month’s Byelection https://t.co/OVwnYZBsls https://t.co/no9PEB794S
2017-11-17,Education On Feminist Parenting And Girls’ Health Offered At Women’s Centre https://t.co/aCDlVLvjDb https://t.co/vWEXg58YUx
2017-11-17,Witnesses Describe Man Armed With Gun At Village Shopping Centre https://t.co/rQSWSRl7EK https://t.co/hUM6XxAS6H
2017-11-17,Hibernia Celebrates Twenty Years https://t.co/gsvfS9NiHa https://t.co/VbaxgXlw2t
2017-11-16,"The RNC is looking for help locating missing 19-year-old Dylan Walsh.
https://t.co/daIBB6kEvd https://t.co/KytgIESkb3"
2017-11-16,"Police are on the scene of a collision on Torbay Road, between Major's Path and Stavanger.

#nltraffic is backed up in the area. https://t.co/eNfwZeDetO"
2017-11-16,"Man in Custody, Woman at Large After Unusual Police Incident
https://t.co/t3twXOs9G3 https://t.co/vMnJQoBKyW"
2017-11-16,"Churence Rogers Wins Liberal Nom for Bonavista-Trinity-Burin
https://t.co/7iFTTLGnFv https://t.co/9ncfZOQmUy"
2017-11-16,Two SUVs Collide At Portugal Cove Road And Elizabeth https://t.co/ccGGShATrT https://t.co/qFzUyzwUZx
2017-11-16,Torbay Man Guilty On Two Counts Of Assault https://t.co/pAEAillTWJ https://t.co/16NT8l0KKF
2017-11-16,Trial Set For February For Man Accused Of Approaching Teens For Sex https://t.co/gyfu60iuH9 https://t.co/1dUnQngGfj
2017-11-16,Stephenville High Suspends Athletics Program After Hazing https://t.co/VyKaCYBDHF https://t.co/KGmX1SrNdA
2017-11-16,RNC Step Up Patrols In Wake Of Murder https://t.co/Vtf4N62Jzm https://t.co/10qyW0PViW
2017-11-16,Harbour Grace To Name Street For Double-Gold Special Olympian https://t.co/lk44IMJQjt https://t.co/flQoiVWQCR
2017-11-16,"Gas Price Sees Small Decrease, Tax Reduction On The Horizon https://t.co/9Fs9ciMuKU https://t.co/8WuEAbx4zf"
2017-11-15,"RCMP confirm a moose-vehicle accident on the TCH, 1km west of Avondale Access, in the westbound lane.

Responders are on scene. Drivers asked to slow down and use caution in the area. #nltraffic"
2017-11-15,Use caution on the highway near Avondale. The newsroom is receiving reports of a dead moose near the turnoff in the Westbound lanes. #nltraffic https://t.co/R6CQezbGy0
2017-11-15,First Mount Pearl North Advance Poll Today https://t.co/cqbWpQGUsd https://t.co/xW2AwRE65l
2017-11-15,Man Who Locked Eyes With Captain’s Quarters Gunman Takes Stand Again Today https://t.co/MHorQt7eBp https://t.co/TIjG2Kq8eB
2017-11-15,Good call. https://t.co/zKHbGcXQ50
2017-11-15,Fish Plant Workers Fail To Qualify For EI Following Shortened Fishing Season https://t.co/UJVnIuUbYI https://t.co/fIti9u2z0t
2017-11-15,"Osborne Outlines ABCs Of Tackling Spending: Agencies, Boards, Commissions https://t.co/X4k1mBeYlj https://t.co/hIwfHgO8cm"
2017-11-15,St. John’s Paying For Belvedere Orphanage Demolition https://t.co/e9loKsQ00a https://t.co/X1t2ug1tUK
2017-11-15,Police Warn Sex Workers In Wake Of Murder https://t.co/9C6ICluHRd https://t.co/QsiJjWIy6v
2017-11-14,Caller reports a bus-vehicle collision on Ruth Avenue in Mount Pearl. Traffic expected to back up. #nltraffic
2017-11-14,RNC Inspector Tom Warren says some 100 people have been interviewed. Police believe some may have withheld information.  They're hoping people will now come forward.
2017-11-14,Police confirm Philip Smith was the only suspect in the homicide of Cortney Lake.
2017-11-14,"An update is coming on the Cortney Lake investigation today at RNC Headquarters.

VOCM News will be there for live coverage on 590 VOCM, and livestreamed at https://t.co/odFklngRNs

https://t.co/VHx6KNLyIo https://t.co/fb9RDHRH8W"
2017-11-14,"NL No Longer in Financial Crisis: Minister Osborne
https://t.co/GDuUGWOyf3 https://t.co/Et50dwn9HC"
2017-11-14,"Police Stop Driver with Outstanding Warrants, $8,500 in Fines
https://t.co/eKYYXK6fth https://t.co/AwI7LziVVE"
2017-11-14,"Armed Robbery at Downtown Business
https://t.co/rYIizfVb7g https://t.co/ri4quDeFMU"
2017-11-14,"RNC to Provide Update on Cortney Lake Investigation Today
https://t.co/VHx6KNLyIo https://t.co/YsLwXEsPb0"
2017-11-14,"No Injuries in Portugal Cove-St. Philip's House Fire
(Photo: @Noble41 )
https://t.co/cmqp5abTYq https://t.co/TIuaEoUzVv"
2017-11-13,"Slowdowns near Thorburn Lake, due to work being done on the bridge. Be prepared for delays in the area. #nltraffic https://t.co/DO64x4WKTj"
2017-11-13,Another collision. This one on Stamp's Lane and Terra Nova road. #nltraffic https://t.co/XzsTzTpawe
2017-11-13,A large moose has been spotted about 5 minutes west of the Foxtrap Access road. Heads up! #nltraffic
2017-11-13,"Police Pull Over, Charge Woman Banned from Driving in Canada
https://t.co/3wm14vB6UZ https://t.co/Q5301evp24"
2017-11-13,"Government is increasing fines for many offences under the highway traffic act. What would you like to see done for repeat offenders?

Vote on today's QotD at https://t.co/3DfbK6TKam https://t.co/vE1mWLdVjk"
2017-11-13,"Armed Robbery at St. John's Service Station
https://t.co/bhaqJK5QLh https://t.co/Jn3M7ekntv"
2017-11-12,"Search Underway for Missing Man
https://t.co/0Ma15vGPfK https://t.co/ioVAELMo1A"
2017-11-12,"Police Seek Help Locating Missing Man
https://t.co/JuDQvR1QpI https://t.co/znQqzqmNVU"
2017-11-11,Caller to VOCM's newsroom says there's a moose calf on the side of the road near Minerals Road on Peacekeepers Way that was hit. #nltraffic
2017-11-11,Body Discovered Near Mount Scio Road https://t.co/cmnDqH1TSm via @vocmnews
2017-11-11,Cell Phone Scam Making Rounds https://t.co/lXyLkEJj8M
2017-11-11,South London Students Honour Newfoundland Soldiers https://t.co/DHkGI84Owo
2017-11-11,Ferry Leaves Fogo https://t.co/DN7XQY7f1c
2017-11-11,Remembrance Day Parade and Ceremony Today https://t.co/GLPO2xQ7oj
2017-11-11,Canadian Blood Services Asks People to Donate in Honour of Veterans https://t.co/DYWfB6ElKf
2017-11-11,"Danny Williams Sues City, Details of Lawsuit Revealed https://t.co/gQxZTbmST2"
2017-11-10,A caller to the VOCM Newsroom says there's a Black Bear in the road near the bridge in Swift Current. #nltraffic @FWE_GovNL
2017-11-10,"JUST IN:  Paddy Daly Arrested... for a Good Cause

https://t.co/u325r1uVWy https://t.co/s2WG3cUrwW"
2017-11-10,"A report has come in of a doberman running along the Robert E Howlett, wearing a metal collar. #nltraffic"
2017-11-10,"Minister O'Regan Still in Hospital, Will Attend Remembrance Ceremony
https://t.co/I5Cox76oQr https://t.co/qfdVMjrZOS"
2017-11-10,"Bay D'Espoir Leak Takes Two Units Offline, Hydro Working on Repairs
https://t.co/BV6gbebabC https://t.co/d2EzoAQjca"
2017-11-10,"Province Proposes Higher Fines for Traffic Violations
https://t.co/sdIKhXgfqf https://t.co/CRdy4ejKD5"
2017-11-10,"Police Nab Suspended Driver Owing $158,000 in Fines
https://t.co/FxlYaVvwSD https://t.co/5m1KQNfdMz"
2017-11-10,"Mount Pearl Collision Sends Vehicle into Utility Pole
https://t.co/xh8ZBlXjSq https://t.co/5p11STAIIQ"
2017-11-10,Update to Goose Bay PAL Airlines schedule. https://t.co/UMPmI7ILLQ
2017-11-09,"Moose reported on the side of Indian Meal Line, in the area of Rainbow Gully Park. #nltraffic"
2017-11-09,"Attempted Armed Carjacking in Capital City
https://t.co/Lr2fQ3sfBX https://t.co/1IHh7HIhYn"
2017-11-09,"Two vehicle accident on Portugal Cove Road/Major's Path. Responders on scene, RNC says drivers should expect significant delays. #nltraffic https://t.co/mpHAGqnJ4U"
2017-11-09,"Accident on PPD, near Thorburn Road. Crews are on scene. Drivers should take caution in the area. #nltraffic https://t.co/ChRRD3i0JY"
2017-11-09,"Tom Osborne announces the Fall Fiscal Update will be provided Tuesday, November 14th. #nlpoli"
2017-11-09,"Drivers are asked to use extreme caution on the TCH Westbound near Foxtrap Access. Crews are working in the area, putting up signs. #nltraffic"
2017-11-09,"Boalag Declared Dangerous Offender, Jailed Indefinitely https://t.co/oAqB3zM5Qc https://t.co/He9JfA0B3d"
2017-11-09,"Teen Blows Tire At VOCM, Returns To A Surprise https://t.co/hnscIpEyae https://t.co/wxXgxwT1NC"
2017-11-09,5 Wing Goose Bay Working To Reopen Runways https://t.co/sEGRDAoFf4 https://t.co/ISHxYfYoHo
2017-11-09,"Cost Of Gas Up, Propane Takes A Hit https://t.co/kIKO905gPk https://t.co/ibgPctYRUK"
2017-11-09,Six Newfoundlanders Compete In World Kickboxing Championships https://t.co/4QejOnI00o https://t.co/fUOaxeutjl
2017-11-09,Health Care System Slowly Getting On Track: Haggie https://t.co/YzLxGJWKXy https://t.co/EcsSmDFe1D
2017-11-09,"MUN Reviewing Postering Policy As Students, Faculty Rally Against Racism https://t.co/Ky5D6ywaH4 https://t.co/L6ai1NurEy"
2017-11-08,Reports coming in of an accident on Topsail Road and Blackmarsh Road. Keep an eye out for responders. #nltraffic
2017-11-08,"Ottawa Floating Idea of Quebec-Atlantic Canada Transmission Line
https://t.co/UDQuW3XtQ6 https://t.co/bwg9oWplTq"
2017-11-08,"Another caller says two moose spotted near Topsail Beach, on Topsail Road. They are on the move. #nltraffic"
2017-11-08,"Caller says two moose are having a drink of water near Frog Pond Road in Topsail. She's concerned they might run onto the road once they're done.

Keep an eye out in the area. #nltraffic"
2017-11-08,"Sealskin Poppies Help Remember Indigenous Veterans
https://t.co/GZwJ894FRB https://t.co/9BjZGCnNd2"
2017-11-08,"Former IceCaps Goalie Carries Memento to NHL
https://t.co/AUEF2qHyWB https://t.co/PYLnKk4q9V"
2017-11-08,St. Bon’s Students Remember At Cross Of Sacrifice https://t.co/Bt1sczR7Rc https://t.co/6yujN3xNcS
2017-11-08,Traffic flowing again on Columbus following two separate accidents.
2017-11-08,"Two accidents on Columbus Drive at Blackmarsh, both in the lanes from Topsail Road to Kenmount Rd. Traffic backed up to  at least Village."
2017-11-08,"Moose on the Salmonier Line, about 5 mins from the Nature Park."
2017-11-08,Second Fire In A Week For East End Home https://t.co/HhqteCywCk https://t.co/AqHwfRaDh0
2017-11-08,Runways closed in Happy Valley-Goose Bay https://t.co/yp2EnBcN3q via @vocmnews
2017-11-08,Bell Island Protesters Say Yes to Government Offer https://t.co/m9Arir0vas via @vocmnews
2017-11-07,"A caller on Monument Rd, Topsail, had a few unexpected guests in her garden picking up a few remaining carrots. #nltraffic https://t.co/pVnieQM9R8"
2017-11-07,"Lockdown Continues Following Escape Attempt at HMP
https://t.co/pT0FX10gGE https://t.co/rzklEM9hpM"
